Position,"Track Name",Artist,URL
1,"NEVER MET!",CMTEN,https://open.spotify.com/track/7nJWotqUUPhVaCAOov6qGp
2,"Stunnin' (feat. Harm Franklin)","Curtis Waters",https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
3,"Then Leave (feat. Queendom Come)",BeatKing,https://open.spotify.com/track/2Xoc4gqPbBa3QHKpBLJ5l8
4,"Savage Love (Laxed - Siren Beat)","Jawsh 685",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
5,"In This Shirt","The Irrepressibles",https://open.spotify.com/track/60mItLdFl6xkYc1sAjlZlf
6,"Stuck in the Middle","Tai Verdes",https://open.spotify.com/track/2HQPOVBAOU2EBTy1nBGRiW
7,Hatchback,Cochise,https://open.spotify.com/track/12hVQgYR254ZziANtiKVWQ
8,"Hood Baby",KBFR,https://open.spotify.com/track/5au5NgWCdev4WeLRB3YEOR
9,"I See Red","Everybody Loves an Outlaw",https://open.spotify.com/track/5MAK1nd8R6PWnle1Q1WJvh
10,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
11,"Party Girl (Remix)",StaySolidRocky,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec
12,"GO (feat. Juice WRLD)","The Kid LAROI",https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
13,"Rags2Riches (feat. ATR Son Son)","Rod Wave",https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
14,"Tap In",Saweetie,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
15,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
16,Renee,SALES,https://open.spotify.com/track/5MeUMSRreLHYLhw8ZTyqpk
17,Mariposa,"Peach Tree Rascals",https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
18,"Djadja (feat. Maluma) - Remix","Aya Nakamura",https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
19,"money machine","100 gecs",https://open.spotify.com/track/61bwFjzXGG1x2aZsANdLyl
20,Righteous,"Juice WRLD",https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
21,"Como Llora",Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
22,Water,"DJ Drewski",https://open.spotify.com/track/4tISZPO2HdivqdTyuq5kDT
23,"Eyes Blue Like The Atlantic","Sista Prod",https://open.spotify.com/track/2RrZbxdl9nuFMCrO71tXTG
24,"The Man Who Loves You The Most","Zac Brown Band",https://open.spotify.com/track/58DvikiJcEjow3Skg80yxX
25,"SAD - Imanbek xxx Remix",Rasster,https://open.spotify.com/track/4x5ymi4akay9Fq5Xm1PW3E
26,"You'll Be Back","Jonathan Groff",https://open.spotify.com/track/6OG1S805gIrH5nAQbEOPY3
27,Experience,"Victoria Monét",https://open.spotify.com/track/0hRRNHeSZv2x6pHCcXPAct
28,"i don’t really like your boyfriend","Avenue Beat",https://open.spotify.com/track/6eqBr4nAQCVIbUbE8IBDP1
29,"La Curiosidad","Jay Wheeler",https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
30,"Go Crazy","Chris Brown",https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
31,Satisfied,"Renée Elise Goldsberry",https://open.spotify.com/track/3dP0pLbg9OfVwssDjp9aT0
32,"The Bigger Picture","Lil Baby",https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
33,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]","100 gecs",https://open.spotify.com/track/2T93MtJuKMzcGRTR8fdizV
34,"Wait for It","Leslie Odom Jr.",https://open.spotify.com/track/7EqpEBPOohgk7NnKvBGFWo
35,"Do It","Chloe x Halle",https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
36,"Magic Bullet","My Morning Jacket",https://open.spotify.com/track/0szMkrbyGhTE1ogVoFPvB2
37,"Prospect (ft. Lil Baby)","iann dior",https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
38,"As the World Caves In","Matt Maltese",https://open.spotify.com/track/4JE6agBLHGA5TaF6FlqfBD
39,"God’s Menu","Stray Kids",https://open.spotify.com/track/0RzT9tBLcQhofW2TNiHP9B
40,"Moral of the Story (feat. Niall Horan)",Ashe,https://open.spotify.com/track/2NWVdwbd2hPIzC2lyf4y63
41,Lockdown,"Anderson .Paak",https://open.spotify.com/track/5oZps6mYqU5s7A4WjUZggJ
42,"Судно (Борис Рижий)","Molchat Doma",https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
43,"We Paid (feat. 42 Dugg)","Lil Baby",https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
44,"Labios Rojos",LDNE,https://open.spotify.com/track/1zF5Jr9yPDKkT1ghsNMale
45,Helpless,"Phillipa Soo",https://open.spotify.com/track/54Sc7mZQ1RM03STpk4SfaA
46,"stupid horse","100 gecs",https://open.spotify.com/track/23Dapn8107GgxvXDIsPwWm
47,"Pussy Talk","City Girls",https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9
48,"Con Tus Besos","Eslabon Armado",https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
49,"Think About Things","Daði Freyr",https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
50,"Stay Gold",BTS,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
