Position,"Track Name",Artist,URL
1,DDLG,ppcocaine,https://open.spotify.com/track/42dtq3bqOCzD0L2kITk4Dp
2,"NEVER MET!",CMTEN,https://open.spotify.com/track/7nJWotqUUPhVaCAOov6qGp
3,"In This Shirt","The Irrepressibles",https://open.spotify.com/track/60mItLdFl6xkYc1sAjlZlf
4,"Be Happy",Dixie,https://open.spotify.com/track/0egBBvt6cfROuCHP5nBABx
5,"Then Leave (feat. Queendom Come)",BeatKing,https://open.spotify.com/track/2Xoc4gqPbBa3QHKpBLJ5l8
6,"Stunnin' (feat. Harm Franklin)","Curtis Waters",https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
7,"Stuck in the Middle","Tai Verdes",https://open.spotify.com/track/2HQPOVBAOU2EBTy1nBGRiW
8,"Savage Love (Laxed - Siren Beat)","Jawsh 685",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
9,"Husavik (My Hometown)","Will Ferrell",https://open.spotify.com/track/6ofMKJjMpfDEb48JYEAgjX
10,Overwhelmed,"Royal & the Serpent",https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y
11,Hatchback,Cochise,https://open.spotify.com/track/12hVQgYR254ZziANtiKVWQ
12,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
13,"Heat Waves","Glass Animals",https://open.spotify.com/track/6CDzDgIUqeDY5g8ujExx2f
14,Phantom,"Allen Mock",https://open.spotify.com/track/7hX7eKN0PglaprxYdmD6rn
15,"Free Joe Exotic","Bfb Da Packman",https://open.spotify.com/track/3uzrG1ZgnMeATFf2KgAV6I
16,"Weird Fishes","Lianne La Havas",https://open.spotify.com/track/29QmoL1eeQrs6MEfKImfBV
17,"Hood Baby",KBFR,https://open.spotify.com/track/5au5NgWCdev4WeLRB3YEOR
18,"Rags2Riches (feat. ATR Son Son)","Rod Wave",https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
19,"Tap In",Saweetie,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
20,"La Trokita","Eslabon Armado",https://open.spotify.com/track/5N1OCw4KTdu1cbcecdSsDM
21,"Hey Lover!",Wabie,https://open.spotify.com/track/7rC3P7tpWriaC4hYWKwGQd
22,"Truly Madly Deeply","One Direction",https://open.spotify.com/track/5lgqMorcT2crsPWiYlgec1
23,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
24,"Con Tus Besos","Eslabon Armado",https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
25,"Girls in the Hood","Megan Thee Stallion",https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh
26,"How You Like That",BLACKPINK,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
27,VICES,Mothica,https://open.spotify.com/track/2cYynEijt5LiNLJkWK1njz
28,"Save Me","Jelly Roll",https://open.spotify.com/track/5ShenzydHxkHm8w6vdJxMT
29,"Looking for Me","Paul Woolford",https://open.spotify.com/track/17bGtGqqaXOgVnhnfx5NlE
30,"I See Red","Everybody Loves an Outlaw",https://open.spotify.com/track/5MAK1nd8R6PWnle1Q1WJvh
31,Irresistible,"One Direction",https://open.spotify.com/track/7y2SafCBiLoQVBDVZHaVOK
32,"Djadja (feat. Maluma) - Remix","Aya Nakamura",https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
33,"money machine","100 gecs",https://open.spotify.com/track/61bwFjzXGG1x2aZsANdLyl
34,Mariposa,"Peach Tree Rascals",https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
35,"March March","The Chicks",https://open.spotify.com/track/3TCQaTVKBHYMBPVx1sTB8v
36,Magic,"One Direction",https://open.spotify.com/track/7gY8FAYu5zuOzmPBlOec3L
37,"Eyes Blue Like The Atlantic (feat. Subvrbs)","Sista Prod",https://open.spotify.com/track/0qUcpOOna3kkrwfqky85e1
38,Young,Vacations,https://open.spotify.com/track/0cjclnXBEihsvHLuqJzpJr
39,"GO (feat. Juice WRLD)","The Kid LAROI",https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
40,"Go Crazy","Chris Brown",https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
41,"SAD - Imanbek xxx Remix",Rasster,https://open.spotify.com/track/4x5ymi4akay9Fq5Xm1PW3E
42,"Labios Rojos",LDNE,https://open.spotify.com/track/1zF5Jr9yPDKkT1ghsNMale
43,"La Curiosidad","Jay Wheeler",https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
44,"Home for the Summer","Sara Kays",https://open.spotify.com/track/6zHP0OCcZYtxumAqmRuIXk
45,"Thank You Lord (feat.Thomas Rhett & Florida Georgia Line)","Chris Tomlin",https://open.spotify.com/track/6zN6wjHO3ALVCIQQhSqqqN
46,"Past Life (with Selena Gomez)","Trevor Daniel",https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
47,"Судно (Борис Рижий)","Molchat Doma",https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
48,Renee,SALES,https://open.spotify.com/track/5MeUMSRreLHYLhw8ZTyqpk
49,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
50,Baby,"Eslabon Armado",https://open.spotify.com/track/3lbCkWmaQKphoT2ZWdQrQs
