,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date
127,128,Tongue Tied,Grouplove,1797935,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
128,129,"Ay, DiOs Mío!",KAROL G,1791737,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
129,130,Gifted (feat. Roddy Ricch),Cordae,1788526,https://open.spotify.com/track/0mb3uDw5vfFUcZfJYFOMRu,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
130,131,Say So,Doja Cat,1783019,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
131,132,MIDDLE CHILD,J. Cole,1779501,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
132,133,SAD!,XXXTENTACION,1779249,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
133,134,Pussy Talk,City Girls,1771328,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
134,135,July,Noah Cyrus,1768986,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
135,136,Need It,Migos,1765996,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
136,137,rockstar (feat. 21 Savage),Post Malone,1753162,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
137,138,Star Shopping,Lil Peep,1745317,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
138,139,everything i wanted,Billie Eilish,1742424,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
139,140,Blood On My Jeans,Juice WRLD,1730236,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
140,141,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,1718864,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
141,142,lovely (with Khalid),Billie Eilish,1717080,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
142,143,20 Min,Lil Uzi Vert,1716338,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
143,144,PTSD,G Herbo,1714056,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
144,145,Narrow Road (feat. Lil Baby),NLE Choppa,1704321,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
145,146,No Role Modelz,J. Cole,1690211,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
146,147,BLIND (feat. Young Thug),DaBaby,1689949,https://open.spotify.com/track/2T5NBwKRySiCR78vVk08vr,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
147,148,3 Musketeers,NextYoungin,1683022,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
148,149,Stay High,Juice WRLD,1682487,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
149,150,ily (i love you baby) (feat. Emilee),Surf Mesa,1663069,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
150,151,Take You Dancing,Jason Derulo,1656788,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
151,152,I Fall Apart,Post Malone,1642967,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
152,153,The Less I Know The Better,Tame Impala,1638145,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
153,154,Wow.,Post Malone,1635755,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
154,155,Kings & Queens,Ava Max,1634606,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
155,156,Maniac,Conan Gray,1621791,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
156,157,La Jeepeta - Remix,Nio Garcia,1599059,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
157,158,Lucky Me,Big Sean,1593316,https://open.spotify.com/track/6wVnQMRXd1z2iPEo24f9db,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
158,159,Armed And Dangerous,Juice WRLD,1592934,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
159,160,august,Taylor Swift,1592595,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
160,161,What You Know Bout Love,Pop Smoke,1591598,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
161,162,bad guy,Billie Eilish,1591339,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
162,163,Whole Lotta Choppas,Sada Baby,1589808,https://open.spotify.com/track/6hLZzCS4E7AWo3PRBWy6az,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
163,164,Pop Out (feat. Lil Tjay),Polo G,1585901,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
164,165,Patek,Future,1582683,https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
165,166,XO Tour Llif3,Lil Uzi Vert,1582060,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
166,167,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,1576730,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
167,168,Sweater Weather,The Neighbourhood,1566229,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
168,169,Fuck Love (feat. Trippie Redd),XXXTENTACION,1562356,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
169,170,Said Sum,Moneybagg Yo,1561390,https://open.spotify.com/track/45npF3MKvCa1sO7s4y7qBf,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
170,171,Magic In The Hamptons (feat. Lil Yachty),Social House,1559444,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
171,172,"Body Language (feat. Ty Dolla $ign, and Jhené Aiko)",Big Sean,1556750,https://open.spotify.com/track/6FXsrAH7Zol1jusSeJIoYA,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
172,173,Truth Hurts,Lizzo,1545519,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
173,174,Kacey Talk,YoungBoy Never Broke Again,1544351,https://open.spotify.com/track/7dmD4eaEb5UCBYcEJkLke9,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
174,175,"10,000 Hours (with Justin Bieber)",Dan + Shay,1542893,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
175,176,GOOBA,6ix9ine,1541669,https://open.spotify.com/track/6qiiDtFAJjyEhoZVcf6ovL,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
176,177,Excitement,Trippie Redd,1521820,https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
177,178,Tennessee Whiskey,Chris Stapleton,1518576,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
178,179,Vroom Vroom,A Boogie Wit da Hoodie,1517547,https://open.spotify.com/track/4adrh1YMaPAhtqalhG8hIH,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
179,180,Myron,Lil Uzi Vert,1514121,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
180,181,Mr. Brightside,The Killers,1509755,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
181,182,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,1508582,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
182,183,the last great american dynasty,Taylor Swift,1508093,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
183,184,One Margarita,Luke Bryan,1501481,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
184,185,when the party's over,Billie Eilish,1495258,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
185,186,Man Of The Year,Juice WRLD,1488481,https://open.spotify.com/track/7AvprzMsRJpybaalckaT8c,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
186,187,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1487562,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
187,188,Money In The Grave (Drake ft. Rick Ross),Drake,1477237,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
188,189,Better Now,Post Malone,1474065,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
189,190,I Should Probably Go To Bed,Dan + Shay,1473733,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
190,191,Backyard Boy,Claire Rosinkranz,1473598,https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
191,192,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1472973,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
192,193,Memories,Maroon 5,1470260,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
193,194,F.N,Lil Tjay,1468446,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
194,195,The Voice,Lil Durk,1461689,https://open.spotify.com/track/195gauSXE6Q2IKmCrarHut,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
195,196,Something Special,Pop Smoke,1458576,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
196,197,Don't Stop Believin',Journey,1456485,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
197,198,Lean Wit Me,Juice WRLD,1454463,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
198,199,Dreams - 2004 Remaster,Fleetwood Mac,1453724,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
199,200,Hatchback,Cochise,1452243,https://open.spotify.com/track/12hVQgYR254ZziANtiKVWQ,regional-us-weekly-2020-09-04--2020-09-11.csv,September,36,Top 200,2020-09-04
0,1,WAP (feat. Megan Thee Stallion),Cardi B,13483532,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
1,2,Mood (feat. iann dior),24kGoldn,10030413,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
2,3,Laugh Now Cry Later (feat. Lil Durk),Drake,8905084,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
3,4,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,7999509,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
4,5,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7667531,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
5,6,ROCKSTAR (feat. Roddy Ricch),DaBaby,6185442,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
6,7,POPSTAR (feat. Drake),DJ Khaled,5789394,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
7,8,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,5760134,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
8,9,Come & Go (with Marshmello),Juice WRLD,5494883,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
9,10,Wishing Well,Juice WRLD,5465068,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
10,11,Heather,Conan Gray,5461335,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
11,12,Dynamite,BTS,4999112,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
12,13,Blinding Lights,The Weeknd,4886445,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
13,14,Watermelon Sugar,Harry Styles,4801434,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
14,15,Mood Swings (feat. Lil Tjay),Pop Smoke,4762468,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
15,16,you broke me first,Tate McRae,4333186,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
16,17,Smile (with The Weeknd),Juice WRLD,4234632,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
17,18,Blueberry Faygo,Lil Mosey,4194124,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
18,19,Savage Love (Laxed - Siren Beat),Jawsh 685,4000501,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
19,20,Go Crazy,Chris Brown,3731718,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
20,21,7 Summers,Morgan Wallen,3620160,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
21,22,my ex's best friend (with blackbear),Machine Gun Kelly,3557975,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
22,23,Roses - Imanbek Remix,SAINt JHN,3510091,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
23,24,Wolves (feat. Post Malone),Big Sean,3469509,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
24,25,Be Like That - feat. Swae Lee & Khalid,Kane Brown,3430964,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
25,26,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,3411452,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
26,27,GREECE (feat. Drake),DJ Khaled,3251714,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
27,28,Lucid Dreams,Juice WRLD,3169025,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
28,29,Midnight Sky,Miley Cyrus,3165979,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
29,30,Martin & Gina,Polo G,3146198,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
30,31,Hawái,Maluma,3123425,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
31,32,The Box,Roddy Ricch,3102650,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
32,33,Robbery,Juice WRLD,3102275,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
33,34,Circles,Post Malone,3094065,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
34,35,24 (feat. Lil Baby),Money Man,3068337,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
35,36,We Paid (feat. 42 Dugg),Lil Baby,3055437,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
36,37,All Girls Are The Same,Juice WRLD,3035110,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
37,38,My Window (feat. Lil Wayne),YoungBoy Never Broke Again,3032875,https://open.spotify.com/track/7IECs9d4Rrlpa7tiHOCE1w,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
38,39,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3014216,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
39,40,Ice Cream (with Selena Gomez),BLACKPINK,3003201,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
40,41,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,2948622,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
41,42,21,Polo G,2911308,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
42,43,Conversations,Juice WRLD,2888344,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
43,44,Party Girl,StaySolidRocky,2883575,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
44,45,Got It On Me,Pop Smoke,2850595,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
45,46,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,2841355,https://open.spotify.com/track/2rFsFjq0D9JAmc0APpCO6P,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
46,47,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,2839598,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
47,48,OK Not To Be OK,Marshmello,2829485,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
48,49,Electric Love,BØRNS,2798129,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
49,50,Before You Go,Lewis Capaldi,2797454,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
50,51,death bed (coffee for your head),Powfu,2755596,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
51,52,Breaking Me,Topic,2755357,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
52,53,Someone You Loved,Lewis Capaldi,2707483,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
53,54,After Party,Don Toliver,2643866,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
54,55,Lets Link,WhoHeem,2635471,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
55,56,Righteous,Juice WRLD,2616467,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
56,57,Mad at Disney,salem ilese,2558037,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
57,58,Hit Different,SZA,2554895,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
58,59,Rags2Riches 2 (feat. Lil Baby),Rod Wave,2546090,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
59,60,SICKO MODE,Travis Scott,2500601,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
60,61,goosebumps,Travis Scott,2493906,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
61,62,GO (feat. Juice WRLD),The Kid LAROI,2479849,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
62,63,Rain On Me (with Ariana Grande),Lady Gaga,2472140,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,regional-us-weekly-2020-09-11--2020-09-18.csv,September,37,Top 200,2020-09-11
