,Position,Track Name,Artist,URL,Filename,Month,Date,Week Number,Type
44,45,Window,Still Woozy,https://open.spotify.com/track/3hARuUtzTdUuWH1KiLJlSf,viral-us-weekly-2020-05-21--2020-05-21.csv,May,2020-05-21,21,Viral 50
45,46,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,viral-us-weekly-2020-05-21--2020-05-21.csv,May,2020-05-21,21,Viral 50
46,47,The Blessing (Live),Elevation Worship,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka,viral-us-weekly-2020-05-21--2020-05-21.csv,May,2020-05-21,21,Viral 50
47,48,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,viral-us-weekly-2020-05-21--2020-05-21.csv,May,2020-05-21,21,Viral 50
48,49,Only Children,Jason Isbell and the 400 Unit,https://open.spotify.com/track/3MPyL5s18WNleQniXQBIyj,viral-us-weekly-2020-05-21--2020-05-21.csv,May,2020-05-21,21,Viral 50
49,50,"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",Cautious Clay,https://open.spotify.com/track/6lIRYe72fn1pf7TNqfI0ul,viral-us-weekly-2020-05-21--2020-05-21.csv,May,2020-05-21,21,Viral 50
0,1,Times We Had,Barlito,https://open.spotify.com/track/0taGy8aBzOXCLdPwbPykpz,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
1,2,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
2,3,Fishy on Me,Dr. Sus,https://open.spotify.com/track/1k6GEdfONk9Fs6JgrC8aBN,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
3,4,Party Girl,StaySolidRocky,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
4,5,Sexy,JoeVille,https://open.spotify.com/track/2n0vHNx05rdQaTrs2R6Ty7,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
5,6,#WIPEITDOWN,BMW KENNY,https://open.spotify.com/track/2kefHjNepGePZG4WxH2Vh4,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
6,7,Laxed – Siren Beat,Jawsh 685,https://open.spotify.com/track/3BJiF37kmX4HCfYSO7qBnQ,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
7,8,Судно (Борис Рижий),Molchat Doma,https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
8,9,50//50,Vantage,https://open.spotify.com/track/36lNDeaRf8F8aYaP0zaHpm,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
9,10,Figure It Out,Blu DeTiger,https://open.spotify.com/track/5G5qyRHlLmZgy915TBTCkB,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
10,11,Deep End Freestyle,Sleepy Hallow,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
11,12,Address It,LPB Poody,https://open.spotify.com/track/1FgPyHX7HruKDL4Tx4MeZB,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
12,13,Qué Maldición,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/2RxC2peY3FtrurYmbbmanr,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
13,14,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
14,15,bloody valentine,Machine Gun Kelly,https://open.spotify.com/track/1bWEngw5tAF7vWByrf5Oy5,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
15,16,ROCKSTAR (feat. Roddy Ricch),DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
16,17,Savage Remix (feat. Beyoncé),Megan Thee Stallion,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
17,18,IDK You Yet,Alexander 23,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
18,19,LEMONS - Demo,Brye,https://open.spotify.com/track/5ukAQcKEIJuzIbP55xp07x,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
19,20,THE SCOTTS,THE SCOTTS,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
20,21,Ruthless (Nice Guys Always Finish Last),MarMar Oso,https://open.spotify.com/track/6HeCk6yewXH7WO4D93eub9,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
21,22,If You’re Too Shy (Let Me Know),The 1975,https://open.spotify.com/track/1C5utO1I8FoSIn6g1R5DAZ,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
22,23,Six Feet Apart,Luke Combs,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
23,24,I Like Him,Princess Nokia,https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
24,25,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
25,26,Con Tus Besos,Eslabon Armado,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
26,27,The 1975,The 1975,https://open.spotify.com/track/0YtmwGMUPaBIEuJs0FNiDm,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
27,28,Waiting For (feat. Jamila Woods),rum.gold,https://open.spotify.com/track/02nZeTbm2dRHisH6qsUM5E,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
28,29,Play Date,Melanie Martinez,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
29,30,It's You (I've Been Looking for),Lewis Brice,https://open.spotify.com/track/3CetlHFPPW1SF9mQB7fKti,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
30,31,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
31,32,Mariposa,Peach Tree Rascals,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
32,33,Chicago Freestyle (feat. Giveon),Drake,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
33,34,Be Kind (with Halsey),Marshmello,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
34,35,Lady,Brett Young,https://open.spotify.com/track/3ySLzrN7950dpf1ncttONO,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
35,36,After Party,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
36,37,More Than My Hometown,Morgan Wallen,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
37,38,Say So (feat. Nicki Minaj),Doja Cat,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
38,39,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
39,40,LMK,Lil Xxel,https://open.spotify.com/track/4s0hDz7zGgZUav9EvzyLsB,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
40,41,One Of Them Girls,Lee Brice,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
41,42,Time (You and I),Khruangbin,https://open.spotify.com/track/2QoiyjegLQ3DWKBfFX9ihX,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
42,43,Rockstar Shit,BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
43,44,Don't Rush (feat. Headie One),Young T & Bugsey,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
44,45,HEART ATTACK (feat. lau.ra),BRONSON,https://open.spotify.com/track/4esIFtCJ2RUFbJpDGluVG4,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
45,46,Break Things,Kylie Morgan,https://open.spotify.com/track/45hbxz8xCxQfa9vmnV187v,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
46,47,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
47,48,Disingenuous,Flight,https://open.spotify.com/track/77N3t8CNrUQV2f2SLQzs9Q,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
48,49,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
49,50,Breaking Me,Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,viral-us-weekly-2020-05-28--2020-05-28.csv,May,2020-05-28,22,Viral 50
