,Position,Track Name,Artist,Streams,URL,Filename,1,Mood (feat. iann dior),24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,Mad at Disney,salem ilese,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,Lets Link,WhoHeem,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,No Wind Resistance!,Kinneret,https://open.spotify.com/track/78Vm1H6bT8WQyPNyx7HBhP,Put Your Records On,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,Die Very Rough,Mario Judah,https://open.spotify.com/track/1AyrLa7PkFQvt1A6XQY3ff,E-GIRLS ARE RUINING MY LIFE!,CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,Gdzie jest biały węgorz ? (Zejście),Cypis,https://open.spotify.com/track/4fNbS43X6yt4iWxLgRqwKa,Home,Edith Whiskers,https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR,Mayonaka no Door / Stay With Me,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA
193,194.0,Everybody Dies In Their Nightmares,XXXTENTACION,1362845.0,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,regional-us-weekly-2020-10-23--2020-10-30.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,195.0,Relación - Remix,Sech,1359138.0,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,regional-us-weekly-2020-10-23--2020-10-30.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,196.0,Pussy Talk,City Girls,1357882.0,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9,regional-us-weekly-2020-10-23--2020-10-30.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,197.0,Truth Hurts,Lizzo,1355228.0,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-10-23--2020-10-30.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,198.0,Pop Out (feat. Lil Tjay),Polo G,1353523.0,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-10-23--2020-10-30.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,199.0,Fake,Lauv,1352959.0,https://open.spotify.com/track/4Gt2kh3QbAGU6yquOWn4aW,regional-us-weekly-2020-10-23--2020-10-30.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,200.0,Best Part (feat. Daniel Caesar),H.E.R.,1350029.0,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,regional-us-weekly-2020-10-23--2020-10-30.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,positions,Ariana Grande,11638281.0,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2.0,34+35,Ariana Grande,10380924.0,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3.0,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,7796741.0,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4.0,motive (with Doja Cat),Ariana Grande,7586598.0,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5.0,Mood (feat. iann dior),24kGoldn,7490019.0,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6.0,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,6610369.0,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7.0,off the table (with The Weeknd),Ariana Grande,6552780.0,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8.0,WAP (feat. Megan Thee Stallion),Cardi B,6351745.0,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.0,DÁKITI,Bad Bunny,6292112.0,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10.0,pov,Ariana Grande,6171392.0,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11.0,just like magic,Ariana Grande,6147808.0,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12.0,shut up,Ariana Grande,5711950.0,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13.0,Laugh Now Cry Later (feat. Lil Durk),Drake,5654758.0,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14.0,What You Know Bout Love,Pop Smoke,5602521.0,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15.0,safety net (feat. Ty Dolla $ign),Ariana Grande,5393649.0,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16.0,nasty,Ariana Grande,5392560.0,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17.0,Forever After All,Luke Combs,5109674.0,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18.0,six thirty,Ariana Grande,5044620.0,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19.0,my hair,Ariana Grande,4896345.0,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20.0,Tyler Herro,Jack Harlow,4763812.0,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21.0,Lonely (with benny blanco),Justin Bieber,4529838.0,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22.0,Blinding Lights,The Weeknd,4507212.0,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23.0,Holy (feat. Chance The Rapper),Justin Bieber,4466302.0,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24.0,obvious,Ariana Grande,4443148.0,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25.0,west side,Ariana Grande,4351926.0,https://open.spotify.com/track/1whfVLMKWqAX3uk97VXsNN,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26.0,love language,Ariana Grande,4313795.0,https://open.spotify.com/track/6NYtLvyThMT0oALFdJFdzq,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27.0,Come & Go (with Marshmello),Juice WRLD,4208438.0,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28.0,Put Your Records On,Ritt Momney,4100186.0,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29.0,ROCKSTAR (feat. Roddy Ricch),DaBaby,4066195.0,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30.0,Wishing Well,Juice WRLD,3824304.0,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31.0,you broke me first,Tate McRae,3615181.0,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32.0,Heather,Conan Gray,3571338.0,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33.0,Dynamite,BTS,3501143.0,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34.0,Dreams - 2004 Remaster,Fleetwood Mac,3469149.0,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35.0,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,3460787.0,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36.0,POPSTAR (feat. Drake),DJ Khaled,3460579.0,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37.0,Mr. Right Now (feat. Drake),21 Savage,3415671.0,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38.0,Watermelon Sugar,Harry Styles,3378844.0,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39.0,Blueberry Faygo,Lil Mosey,3294952.0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40.0,my ex's best friend (with blackbear),Machine Gun Kelly,3250780.0,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41.0,Martin & Gina,Polo G,3224558.0,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42.0,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,3134979.0,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43.0,Levitating (feat. DaBaby),Dua Lipa,3113172.0,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44.0,Wonder,Shawn Mendes,3101843.0,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45.0,Sofia,Clairo,3078030.0,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46.0,Be Like That - feat. Swae Lee & Khalid,Kane Brown,3062488.0,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47.0,PRACTICE,DaBaby,2984860.0,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48.0,All Girls Are The Same,Juice WRLD,2971572.0,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49.0,SO DONE,The Kid LAROI,2930281.0,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50.0,Spicy (feat. Post Malone),Ty Dolla $ign,2876724.0,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,51.0,Lucid Dreams,Juice WRLD,2852387.0,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52.0,24 (feat. Lil Baby),Money Man,2844884.0,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53.0,Runnin,21 Savage,2795776.0,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54.0,Mood Swings (feat. Lil Tjay),Pop Smoke,2795033.0,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,55.0,Robbery,Juice WRLD,2739452.0,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,56.0,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2717650.0,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57.0,Daisy,Ashnikko,2651045.0,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,58.0,Circles,Post Malone,2633714.0,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59.0,The Box,Roddy Ricch,2614366.0,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60.0,Savage Love (Laxed - Siren Beat),Jawsh 685,2488867.0,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,61.0,Monster Mash,"Bobby ""Boris"" Pickett",2471595.0,https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,62.0,Go Crazy,Chris Brown,2452757.0,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,63.0,Thriller,Michael Jackson,2441821.0,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,64.0,Golden,Harry Styles,2425571.0,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,65.0,Midnight Sky,Miley Cyrus,2422726.0,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,66.0,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2407409.0,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,67.0,Someone You Loved,Lewis Capaldi,2404428.0,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,68.0,Roses - Imanbek Remix,SAINt JHN,2395625.0,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,69.0,Before You Go,Lewis Capaldi,2372703.0,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,70.0,Smile (with The Weeknd),Juice WRLD,2362614.0,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,71.0,Weeeeee,Trippie Redd,2316647.0,https://open.spotify.com/track/2PI3qpTqYowwMzOSQRuj73,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,72.0,Excitement (feat. PARTYNEXTDOOR),Trippie Redd,2283372.0,https://open.spotify.com/track/7FullO2NDkyvxLuxYVKINa,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,73.0,Sweater Weather,The Neighbourhood,2259982.0,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,74.0,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,2212408.0,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,75.0,Better Together,Luke Combs,2199134.0,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,76.0,7 Summers,Morgan Wallen,2144699.0,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,77.0,Got It On Me,Pop Smoke,2141505.0,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,78.0,Electric Love,BØRNS,2138405.0,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,79.0,Ghostbusters,Ray Parker Jr.,2119681.0,https://open.spotify.com/track/6thXB4RmajS4oZPNiBAKy0,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,80.0,death bed (coffee for your head),Powfu,2107988.0,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,81.0,Adore You,Harry Styles,2095993.0,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,82.0,SLOW DANCING IN THE DARK,Joji,2095811.0,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,83.0,goosebumps,Travis Scott,2095750.0,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,84.0,Train Wreck,James Arthur,2088305.0,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,85.0,Wolves (feat. Post Malone),Big Sean,2087372.0,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,86.0,After Party,Don Toliver,2083403.0,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,87.0,hot girl bummer,blackbear,2081903.0,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,88.0,Head & Heart (feat. MNEK),Joel Corry,2081051.0,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,89.0,Life Is Good (feat. Drake),Future,2076113.0,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,90.0,Party Girl,StaySolidRocky,2067337.0,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,91.0,GO (feat. Juice WRLD),The Kid LAROI,2032320.0,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,92.0,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,2024559.0,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,93.0,More Than My Hometown,Morgan Wallen,2024279.0,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,94.0,Are You Bored Yet? (feat. Clairo),Wallows,2012996.0,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,95.0,SICKO MODE,Travis Scott,2002499.0,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,96.0,Righteous,Juice WRLD,1987449.0,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,97.0,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,1965843.0,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,98.0,Diamonds,Sam Smith,1965050.0,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,99.0,Sleepy Hollow,Trippie Redd,1958277.0,https://open.spotify.com/track/1ikNTTRcnmMOTDpespZsQ7,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,100.0,21,Polo G,1947582.0,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,101.0,Whiskey Glasses,Morgan Wallen,1938913.0,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,102.0,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1938196.0,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,103.0,Rags2Riches 2 (feat. Lil Baby),Rod Wave,1933545.0,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,104.0,Dior,Pop Smoke,1923164.0,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-10-30--2020-11-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
