Position,"Track Name",Artist,URL
1,Sexy,JoeVille,https://open.spotify.com/track/2n0vHNx05rdQaTrs2R6Ty7
2,"Судно (Борис Рижий)","Molchat Doma",https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
3,50//50,Vantage,https://open.spotify.com/track/36lNDeaRf8F8aYaP0zaHpm
4,"Deep End Freestyle","Sleepy Hallow",https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
5,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
7,"IDK You Yet","Alexander 23",https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
8,"Ruthless (Nice Guys Always Finish Last)","MarMar Oso",https://open.spotify.com/track/6HeCk6yewXH7WO4D93eub9
9,"Play Date","Melanie Martinez",https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
10,Yoga,645AR,https://open.spotify.com/track/2DiybJZJGXyV1UYmngo3eq
11,"Rockstar Shit",BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII
12,LMK,"Lil Xxel",https://open.spotify.com/track/4s0hDz7zGgZUav9EvzyLsB
13,"I Like Him","Princess Nokia",https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H
14,"LEMONS - Demo",Brye,https://open.spotify.com/track/5ukAQcKEIJuzIbP55xp07x
15,"Rover (feat. DTG)",S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
16,"Con Tus Besos","Eslabon Armado",https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
17,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
18,Window,"Still Woozy",https://open.spotify.com/track/3hARuUtzTdUuWH1KiLJlSf
19,327,"Westside Gunn",https://open.spotify.com/track/5MvCurNMpM3WCCSs40cd37
20,"Don't Rush (feat. Headie One)","Young T & Bugsey",https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
21,"After Party","Don Toliver",https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
22,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
23,"It's You (I've Been Looking for)","Lewis Brice",https://open.spotify.com/track/3CetlHFPPW1SF9mQB7fKti
24,"More Than My Hometown","Morgan Wallen",https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
25,"Tutti Frutti","Little Richard",https://open.spotify.com/track/2iXcvnD3d1gfLBum0cE5Eg
26,Toxic,Kehlani,https://open.spotify.com/track/5nexAvWNhwg51EavnDgViy
27,"death bed (coffee for your head)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
28,"El Envidioso","Los Dos Carnales",https://open.spotify.com/track/3cExeifTyKQSMLLwG70wIo
29,Mariposa,"Peach Tree Rascals",https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
30,"Break Things","Kylie Morgan",https://open.spotify.com/track/45hbxz8xCxQfa9vmnV187v
31,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
32,"you broke me first","Tate McRae",https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
33,"The Blessing (Live)","Elevation Worship",https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
34,"(i hope you) miss me","Joseph Black",https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd
35,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
36,"Breaking Me",Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
37,"Sick and Tired","iann dior",https://open.spotify.com/track/5eU0KDvZVfFl4ehleRwGGF
38,"Everybody Business",Kehlani,https://open.spotify.com/track/6TrdeNEgbKuBqIToRfdWMY
39,Finesse,"Bryson Tiller",https://open.spotify.com/track/4VjGRnrVnqy5eN45aokIzT
40,"Perreo Intenso",Ankhal,https://open.spotify.com/track/4B2kFp1ulVz1FgwVYSShoj
41,"Sunday Best",Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
42,"Why We Ever","Hayley Williams",https://open.spotify.com/track/2NYPCh5sEiXsNhvNIjYIhA
43,"One Of Them Girls","Lee Brice",https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa
44,"Come Back To Bed","Sean Stemaly",https://open.spotify.com/track/0kSUH6KBoUrHWL93j1Lx3h
45,"Outta There",Moe,https://open.spotify.com/track/6QlKONDgjp9JqcthAtDlKk
46,XS,"Rina Sawayama",https://open.spotify.com/track/3OK3uq0udXEDfEo7bvpNHW
47,Nightrider,"Tom Misch",https://open.spotify.com/track/5TgZ7lOUugOdabBcD9a6ud
48,"Rip It Up","Little Richard",https://open.spotify.com/track/5tHFPtV7dT01fxDe2AhKjD
49,Tuff,"Jaah SLT",https://open.spotify.com/track/206FddKOYYxN6k2gCKUsFg
50,"Level of Concern","Twenty One Pilots",https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
