,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date
61,62,The Box,Roddy Ricch,2598296,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
62,63,POPSTAR (feat. Drake),DJ Khaled,2595476,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
63,64,Circles,Post Malone,2580045,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
64,65,Blue & Grey,BTS,2576410,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
65,66,Telepathy,BTS,2566695,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
66,67,PRACTICE,DaBaby,2563900,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
67,68,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,2562271,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
68,69,More Than My Hometown,Morgan Wallen,2501225,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
69,70,Dis-ease,BTS,2496347,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
70,71,Sleigh Ride,The Ronettes,2493896,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
71,72,Took Her To The O,King Von,2463346,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
72,73,Mood Swings (feat. Lil Tjay),Pop Smoke,2459082,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
73,74,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,2439276,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
74,75,Mistletoe,Justin Bieber,2438789,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
75,76,Someone You Loved,Lewis Capaldi,2427965,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
76,77,Feliz Navidad,José Feliciano,2390332,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
77,78,Daisy,Ashnikko,2342458,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
78,79,Holly Jolly Christmas,Michael Bublé,2325001,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
79,80,Whiskey Glasses,Morgan Wallen,2317321,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
80,81,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,2316919,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
81,82,Stay,BTS,2313486,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
82,83,GO (feat. Juice WRLD),The Kid LAROI,2297204,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
83,84,Be Like That - feat. Swae Lee & Khalid,Kane Brown,2282127,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
84,85,Livin’ The Dream,Morgan Wallen,2260199,https://open.spotify.com/track/2L4YgbxxwmwafMqLIjSx8q,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
85,86,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2254007,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
86,87,A Holly Jolly Christmas - Single Version,Burl Ives,2252335,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
87,88,Before You Go,Lewis Capaldi,2243132,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
88,89,Girls in the Hood,Megan Thee Stallion,2230792,https://open.spotify.com/track/7yiSvALPjMrBLDDrbcDRNy,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
89,90,Movie (feat. Lil Durk),Megan Thee Stallion,2216891,https://open.spotify.com/track/7Ge141qhUeuglcOvgAkWBy,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
90,91,motive (with Doja Cat),Ariana Grande,2188153,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
91,92,Smile (with The Weeknd),Juice WRLD,2154191,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
92,93,Jocelyn Flores,XXXTENTACION,2151391,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
93,94,ALWAYS DO,The Kid LAROI,2148088,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
94,95,goosebumps,Travis Scott,2141721,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
95,96,Line Without a Hook,Ricky Montgomery,2096761,https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
96,97,The Christmas Song (Merry Christmas To You),Nat King Cole,2095125,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
97,98,Train Wreck,James Arthur,2088547,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
98,99,Life Is Good (feat. Drake),Future,2083410,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
99,100,Electric Love,BØRNS,2071711,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
100,101,SLOW DANCING IN THE DARK,Joji,2053611,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
101,102,Adore You,Harry Styles,2049320,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
102,103,After Party,Don Toliver,2037867,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
103,104,Space Legend,Porky Slim,2036480,https://open.spotify.com/track/2ShRJbppDksFugwquBFyjx,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
104,105,Midnight Sky,Miley Cyrus,2029270,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
105,106,E-GIRLS ARE RUINING MY LIFE!,CORPSE,2027818,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
106,107,Drankin N Smokin,Future,2013194,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
107,108,death bed (coffee for your head),Powfu,2011674,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
108,109,Are You Bored Yet? (feat. Clairo),Wallows,2010507,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
109,110,Roses - Imanbek Remix,SAINt JHN,2008639,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
110,111,Chasin' You,Morgan Wallen,2002645,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
111,112,HIGHEST IN THE ROOM,Travis Scott,1989014,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
112,113,Better Together,Luke Combs,1973767,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
113,114,Golden,Harry Styles,1967800,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
114,115,Go Crazy,Chris Brown,1966773,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
115,116,lovely (with Khalid),Billie Eilish,1965560,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
116,117,Wolves (feat. Post Malone),Big Sean,1950332,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
117,118,Daddy Issues,The Neighbourhood,1943409,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
118,119,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1941975,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
119,120,hot girl bummer,blackbear,1941004,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
120,121,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1934239,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
121,122,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1932198,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
122,123,Righteous,Juice WRLD,1922893,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
123,124,Savage Remix (feat. Beyoncé),Megan Thee Stallion,1921279,https://open.spotify.com/track/2Z71PZlOeF9YVze4hy1A1a,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
124,125,If the World Was Ending - feat. Julia Michaels,JP Saxe,1920157,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
125,126,Shots Fired,Megan Thee Stallion,1919244,https://open.spotify.com/track/3yhhv0VCmKkAWD9ysDLpTE,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
126,127,21,Polo G,1913871,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
127,128,Dior,Pop Smoke,1904582,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
128,129,No Role Modelz,J. Cole,1900876,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
129,130,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,1884084,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
130,131,just like magic,Ariana Grande,1877660,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
131,132,Do It On The Tip (feat. City Girls & Hot Girl Meg),Megan Thee Stallion,1867619,https://open.spotify.com/track/2993VQSr7a2Dj5hI5xcWG0,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
132,133,BICHOTA,KAROL G,1859444,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
133,134,Starting Over,Chris Stapleton,1858779,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
134,135,Do They Know It's Christmas? - 1984 Version,Band Aid,1854104,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
135,136,Star Shopping,Lil Peep,1847957,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
136,137,BOP,DaBaby,1845244,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
137,138,ROXANNE,Arizona Zervas,1839439,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
138,139,Beautiful Crazy,Luke Combs,1836189,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
139,140,One Of Them Girls,Lee Brice,1833520,https://open.spotify.com/track/6uyiyatWPCqC59Mm4rO8xL,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
140,141,Ballin' (with Roddy Ricch),Mustard,1827196,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
141,142,Pretty Heart,Parker McCollum,1814772,https://open.spotify.com/track/6vC90OOjZR165Hw8CpsqEm,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
142,143,Cover Me Up,Morgan Wallen,1811444,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
143,144,off the table (with The Weeknd),Ariana Grande,1794934,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
144,145,Sunday Best,Surfaces,1780326,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
145,146,Falling,Harry Styles,1774798,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
146,147,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,1766533,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
147,148,20 Min,Lil Uzi Vert,1758694,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
148,149,SAD!,XXXTENTACION,1751651,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
149,150,Bang!,AJR,1750214,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
150,151,WHATS POPPIN,Jack Harlow,1740358,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
151,152,Freaky Girls (feat. SZA),Megan Thee Stallion,1738708,https://open.spotify.com/track/4RAEVQeHanpXyK2lrEUkMk,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
152,153,SICKO MODE,Travis Scott,1732390,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
153,154,Savage Love (Laxed - Siren Beat),Jawsh 685,1729755,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
154,155,Party Girl,StaySolidRocky,1728804,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
155,156,MIDDLE CHILD,J. Cole,1705780,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
156,157,That’s It,Future,1704859,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
157,158,We Paid (feat. 42 Dugg),Lil Baby,1703169,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
158,159,Tennessee Whiskey,Chris Stapleton,1694105,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
159,160,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1678995,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
160,161,Mr Loverman,Ricky Montgomery,1674787,https://open.spotify.com/track/0MF5QHFzTUM2dYm6J7Vngt,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
161,162,Move On - Bonus,Lil Tjay,1662841,https://open.spotify.com/track/1BPBcKcunC2olMIDEyQejT,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
162,163,July,Noah Cyrus,1661624,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
163,164,XO Tour Llif3,Lil Uzi Vert,1660320,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
164,165,Kacey Talk,YoungBoy Never Broke Again,1658894,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
165,166,White Christmas,Bing Crosby,1654550,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
166,167,Fuck Love (feat. Trippie Redd),XXXTENTACION,1653504,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
167,168,Everybody Dies In Their Nightmares,XXXTENTACION,1651899,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
168,169,Falling,Trevor Daniel,1649987,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
169,170,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,1644124,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
170,171,everything i wanted,Billie Eilish,1642793,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
171,172,Don’t Stop (feat. Young Thug),Megan Thee Stallion,1638838,https://open.spotify.com/track/0W7R5wlb4rjvowSPOY7c8m,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
172,173,Head & Heart (feat. MNEK),Joel Corry,1626367,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
173,174,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,1615922,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
174,175,Dancing in My Room,347aidan,1611198,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
175,176,Take You Dancing,Jason Derulo,1610669,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
176,177,I Should Probably Go To Bed,Dan + Shay,1610382,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
177,178,Godzilla (feat. Juice WRLD),Eminem,1609247,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
178,179,Tongue Tied,Grouplove,1606651,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
179,180,Deep End,Fousheé,1603345,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
180,181,Intentions (feat. Quavo),Justin Bieber,1593677,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
181,182,The Less I Know The Better,Tame Impala,1584386,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
182,183,Armed And Dangerous,Juice WRLD,1579893,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
183,184,Spicy (feat. Post Malone),Ty Dolla $ign,1577444,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
184,185,safety net (feat. Ty Dolla $ign),Ariana Grande,1566911,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
185,186,What’s New,Megan Thee Stallion,1552594,https://open.spotify.com/track/3jRHehB5ulTMKfK5WaqDqc,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
186,187,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,1549858,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
187,188,"10,000 Hours (with Justin Bieber)",Dan + Shay,1547176,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
188,189,24 (feat. Lil Baby),Money Man,1543445,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
189,190,Onna Come Up,Lil Eazzyy,1539549,https://open.spotify.com/track/0e4A9Fak1nJ7RtBD8YpoEo,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
190,191,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,1536533,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
191,192,bad guy,Billie Eilish,1535571,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
192,193,forget me too (feat. Halsey),Machine Gun Kelly,1531080,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
193,194,Rain On Me (with Ariana Grande),Lady Gaga,1530722,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
194,195,Holding On,iann dior,1529018,https://open.spotify.com/track/6CN7FuZ7o1xle9TNxApGeQ,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
195,196,when the party's over,Billie Eilish,1524650,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-11-20--2020-11-27.csv,November,47,Top 200,2020-11-20
