,Position,Track Name,Artist,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
267,18,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,66W9LaWS0DPdL7Sz8iYGYe,alt z,canadian contemporary r&b,indie cafe pop
268,19,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,0C86lmpnwiyLDUiyo4d0P1,unspecified,,
269,20,Dragonball Durag,Thundercat,https://open.spotify.com/track/62PclpoBFLl50PJpiJA5RT,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,4frXpPxQQZwbCu3eTGnZEw,afrofuturism,hip hop,
270,21,4 Da Trap,645AR,https://open.spotify.com/track/5sF13EvLGv5qHFiMuGnMTF,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,3Iv3mOsjFV8vZkXphpQ8hz,unspecified,,
271,22,Exhibit C,Jay Electronica,https://open.spotify.com/track/23uJbBKyqs1dibvfECdjSH,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,0TkqXdyWLsssJH7okthMPQ,alternative hip hop,conscious hip hop,hip hop
272,23,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
273,24,Trust,Brent Faiyaz,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,3tlXnStJ1fFhdScmQeLpuG,dmv rap,pop,r&b
274,25,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
275,26,Intentions (feat. Quavo),Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
276,27,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
277,28,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
278,29,We Own the Night,Chandler Kinney,https://open.spotify.com/track/3n1lJB7m8iNDToXJVzIHD2,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,0LyfQWJT6nXafLPZqxe9Of,unspecified,,
279,30,Ignorantes,Bad Bunny,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
280,31,BLACKOUT,Lil Kapow,https://open.spotify.com/track/29hrQIClzqNqMPO4bVWcjI,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,5P46zciG5gm8IALoKTLYGb,meme rap,,
281,32,Psycho!,MASN,https://open.spotify.com/track/5LKkteRQ1wWv7XCIEA5F2q,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,4HAfqyKr4Sqtab6ttHWXgE,sad rap,,
282,33,Stuck Up,Music With Edgar,https://open.spotify.com/track/582UuerUL1zx7IyudPW9Mo,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,4t975kkTMdq3XVgfkuKKgu,unspecified,,
283,34,Whiskey in the Jar,The Dubliners,https://open.spotify.com/track/1UzofFX5AkfTDnwjcBkM4J,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,72RvmgEg2omdlMV9aExO6a,celtic,irish folk,
284,35,Throw That Back Like a Cadillac,El Memer,https://open.spotify.com/track/1Y0gaC5pqe1fPv1mlajGNA,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,0Xtiyz6CUUVwXMa7lJ3eTk,viral rap,,
285,36,After Hours,The Weeknd,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
286,37,Drop 'Em Out,Wheeler Walker Jr.,https://open.spotify.com/track/0imfNymwLWKyhLBlBZYg53,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,6PjV05LlULv9XmFu7HeAia,outlaw country,redneck,
287,38,Bussin,Tay Money,https://open.spotify.com/track/2OBot5OpoT4deri6VkYCyW,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,6R6EfP43F8ZuMcilsE4zs7,dfw rap,trap queen,
288,39,Modern Loneliness,Lauv,https://open.spotify.com/track/1eyek0KJEh2v5HQ9uQSybb,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,5JZ7CnR6gTvEMKX4g70Amv,electropop,pop,post-teen pop
289,40,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,2kRfqPViCqYdSGhYSM9R0Q,alt z,dance pop,electropop
290,41,Apollo,Smoove'L,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,6FheakPfcCNN0NeROtOKeQ,brooklyn drill,new york drill,
291,42,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
292,43,Don't Stand So Close To Me,The Police,https://open.spotify.com/track/5veJDT0MLsLbhYsx42GXUD,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,5NGO30tJxFlKixkPSgXcFE,album rock,art rock,classic rock
293,44,This is Us,Jimmie Allen,https://open.spotify.com/track/7DnNU5rQLgy4KEYvFMrGgW,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,147nKr9upHZSSxqCzh9j7c,contemporary country,country pop,
294,45,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,0elWFr7TW8piilVRYJUe4P,corrido,corridos tumbados,nuevo regional mexicano
295,46,I'm Shipping Up To Boston,Dropkick Murphys,https://open.spotify.com/track/7rSERmjAT38lC5QhJ8hnQc,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,7w9jdhcgHNdiPeNPUoFSlx,boston punk,boston rock,celtic punk
296,47,Your Love (Déjà Vu),Glass Animals,https://open.spotify.com/track/5DYD4zlGiFlkpLaf2Bk8Vl,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,4yvcSjfu4PC0CYQyLy4wSq,gauze pop,indietronica,shiver pop
297,48,Diva (feat. Lil Tecca),The Kid LAROI,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,,
298,49,Need Me,J.I the Prince of N.Y,https://open.spotify.com/track/2dzja72gQodveSpguIQGJl,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,2eqoJbzUGDwys5ENUkbT3h,nyc rap,pop r&b,
299,50,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,viral-us-weekly-2020-03-19--2020-03-19.csv,March,12,Viral 50,2020-03-19,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
300,1,Vibe,Cookiee Kawaii,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0DbBBj0ScPumRqKXswGQH1,viral rap,,
301,2,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,6bmlMHgSheBauioMgKv2tn,emo rap,sad rap,
302,3,Moral of the Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,6P5NO5hzJbuOqSdyPB7SJM,alt z,electropop,indie pop
303,4,Skechers,DripReport,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,3O5HD95HTEPgoPFOjAb7yV,viral rap,,
304,5,4 Da Trap,645AR,https://open.spotify.com/track/5sF13EvLGv5qHFiMuGnMTF,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,3Iv3mOsjFV8vZkXphpQ8hz,unspecified,,
305,6,WHATS POPPIN,Jack Harlow,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
306,7,Walked In,Ultradiox,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0rUq829p7JPVGfnSCDpARg,unspecified,,
307,8,Stuck Up,Music With Edgar,https://open.spotify.com/track/582UuerUL1zx7IyudPW9Mo,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,4t975kkTMdq3XVgfkuKKgu,unspecified,,
308,9,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0C86lmpnwiyLDUiyo4d0P1,unspecified,,
309,10,My Heart Went Oops,Tiagz,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,4DMkrFIqGXLycc4YLYTn1i,ottawa rap,viral rap,
310,11,She Gon Go,Trill Ryan,https://open.spotify.com/track/7FknBUKLWwjWszRK1N0jqe,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0Br4l2km0ic7BSsNh1E5h4,unspecified,,
311,12,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
312,13,Blueberry Faygo,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
313,14,Intentions (feat. Quavo),Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
314,15,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,
315,16,Trust,Brent Faiyaz,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,3tlXnStJ1fFhdScmQeLpuG,dmv rap,pop,r&b
316,17,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
317,18,CITY OF ANGELS,24kGoldn,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,6fWVd57NKTalqvmjRd2t8Z,cali rap,,
318,19,GENOCIDE,Lil Darkie,https://open.spotify.com/track/68Y3zzmt2XxzheQVGbbJt4,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,62F9BiUmjqeXbBztCwiX1U,meme rap,viral rap,
319,20,3 Vets,The Future Kingz,https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,4sw5s8BqMsNkOSZtNgACKv,viral rap,,
320,21,"People, I've been sad",Christine and the Queens,https://open.spotify.com/track/0KywIrJ4Xir4tS6q61aY1W,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,04vj3iPUiVh5melWr0w3xT,art pop,electro-pop francais,electropop
321,22,Psycho!,MASN,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,4HAfqyKr4Sqtab6ttHWXgE,sad rap,,
322,23,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
323,24,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
324,25,BLACKOUT,Lil Kapow,https://open.spotify.com/track/29hrQIClzqNqMPO4bVWcjI,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,5P46zciG5gm8IALoKTLYGb,meme rap,,
325,26,Get the Gat,Lil Elt,https://open.spotify.com/track/4gxh3vX2vDeiey5cDQvXDR,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,1LBHT3Mqzsk3nQJw8vDrh7,unspecified,,
326,27,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,02kJSzxNuaWGqwubyUba0Z,hip hop,indie pop rap,oakland hip hop
327,28,Slowly,ODIE,https://open.spotify.com/track/3GGhyTPYDufku46UtvLTPi,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,5aMIbwZQvP2MHPMVC5zCGj,alternative r&b,canadian contemporary r&b,indie r&b
328,29,Bussin,Tay Money,https://open.spotify.com/track/2OBot5OpoT4deri6VkYCyW,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,6R6EfP43F8ZuMcilsE4zs7,dfw rap,trap queen,
329,30,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,MARINA,https://open.spotify.com/track/4XII12nbsvJblXfG1I2QR4,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,6CwfuxIqcltXDGjfZsMd9A,dance pop,electropop,metropopolis
330,31,Apollo,Smoove'L,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,6FheakPfcCNN0NeROtOKeQ,brooklyn drill,new york drill,
331,32,Make His Pockets Hurt,Lil Kayla,https://open.spotify.com/track/4MszwagGVhBYTJkXe0KOEp,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0L5BtJ0tpOgMcQO94P26Tp,trap queen,,
332,33,Know Your Worth,Khalid,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,6LuN9FCkKOj5PcnpouEgny,alternative r&b,pop,
333,34,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
334,35,Diva (feat. Lil Tecca),The Kid LAROI,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,,
335,36,Amor Tumbado,Natanael Cano,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0elWFr7TW8piilVRYJUe4P,corrido,corridos tumbados,nuevo regional mexicano
336,37,Boys Ain't Shit,SAYGRACE,https://open.spotify.com/track/6vzLbfskWigBsCzNdB0kfE,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,6y5amJcTjeDgLXIjtQLMst,alt z,dance pop,pop
337,38,LOYAL (feat. Drake and Bad Bunny) - Remix,PARTYNEXTDOOR,https://open.spotify.com/track/6RbH4isVKIOg1OY1HvRqFc,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,2HPaUgqeutzr3jx5a9WyDV,pop,pop rap,r&b
338,39,circle the drain,Soccer Mommy,https://open.spotify.com/track/2drtd6SptpMJ1KylMQ7mrE,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,4wXchxfTTggLtzkoUhO86Q,art pop,bubblegrunge,indie folk
339,40,Shake The Room (feat. Quavo),Pop Smoke,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,,
340,41,Vete,Bad Bunny,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
341,42,Springtime,Chris Renzema,https://open.spotify.com/track/3u3wIwedK7lT55qBqZ1M1s,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,2hIvOHaLTl9XCyCbNPwYzT,anthem worship,ccm,christian pop
342,43,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
343,44,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,5TbLOwv8BNnik3f03NZJlt,meme rap,sad rap,vapor trap
344,45,Breaking Me,Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0u6GtibW46tFX7koQ6uNJZ,dance pop,edm,german dance
345,46,Drugs,UPSAHL,https://open.spotify.com/track/06ioYJ99HHjzRk8HrGfkKS,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,1294QqYm1VuxxjRiL9M0h9,alt z,electropop,indie poptimism
346,47,P*$$Y Fairy (OTW),Jhené Aiko,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,5ZS223C6JyBfXasXxrRqOk,alternative r&b,dance pop,pop
347,48,Broke In A Minute,Tory Lanez,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,2jku7tDXc6XoB6MO2hFuqg,canadian hip hop,hip hop,melodic rap
348,49,Yikes,Nicki Minaj,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,0hCNtLu0JehylgoiP8L4Gh,dance pop,hip pop,pop
349,50,Working Bitch,Ashnikko,https://open.spotify.com/track/7g7w2WUpLcqsqH2M9XR7ZF,viral-us-weekly-2020-03-05--2020-03-05.csv,March,10,Viral 50,2020-03-05,3PyJHH2wyfQK3WZrk9rpmP,alt z,electropop,escape room
350,1,Skechers,DripReport,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,3O5HD95HTEPgoPFOjAb7yV,viral rap,,
351,2,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,6bmlMHgSheBauioMgKv2tn,emo rap,sad rap,
352,3,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,1lmU3giNF3CSbkVSQmLpHQ,tropical house,,
353,4,Vibe,Cookiee Kawaii,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,0DbBBj0ScPumRqKXswGQH1,viral rap,,
354,5,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,0Cp8WN4V8Tu4QJQwCN5Md4,alt z,nz pop,pop
355,6,Moral of the Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,6P5NO5hzJbuOqSdyPB7SJM,alt z,electropop,indie pop
356,7,WHATS POPPIN,Jack Harlow,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
357,8,She Gon Go,Trill Ryan,https://open.spotify.com/track/7FknBUKLWwjWszRK1N0jqe,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,0Br4l2km0ic7BSsNh1E5h4,unspecified,,
358,9,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,0C86lmpnwiyLDUiyo4d0P1,unspecified,,
359,10,My Heart Went Oops,Tiagz,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,4DMkrFIqGXLycc4YLYTn1i,ottawa rap,viral rap,
360,11,4 Da Trap,645AR,https://open.spotify.com/track/5sF13EvLGv5qHFiMuGnMTF,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,3Iv3mOsjFV8vZkXphpQ8hz,unspecified,,
361,12,Walked In,Ultradiox,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,0rUq829p7JPVGfnSCDpARg,unspecified,,
362,13,Blueberry Faygo,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
363,14,3 Vets,The Future Kingz,https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,4sw5s8BqMsNkOSZtNgACKv,viral rap,,
364,15,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,4ETSs924pXMzjIeD6E9b4u,bedroom soul,pop,
365,16,Dragonball Durag,Thundercat,https://open.spotify.com/track/62PclpoBFLl50PJpiJA5RT,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,4frXpPxQQZwbCu3eTGnZEw,afrofuturism,hip hop,
366,17,CITY OF ANGELS,24kGoldn,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,6fWVd57NKTalqvmjRd2t8Z,cali rap,,
367,18,Trust,Brent Faiyaz,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,3tlXnStJ1fFhdScmQeLpuG,dmv rap,pop,r&b
368,19,Stuck Up,Music With Edgar,https://open.spotify.com/track/582UuerUL1zx7IyudPW9Mo,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,4t975kkTMdq3XVgfkuKKgu,unspecified,,
369,20,Ignorantes,Bad Bunny,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
370,21,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,0H39MdGGX6dbnnQPt6NQkZ,melodic rap,rap,slap house
371,22,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,6AgTAQt8XS6jRWi4sX7w49,chicago rap,,
372,23,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,viral-us-weekly-2020-03-12--2020-03-12.csv,March,11,Viral 50,2020-03-12,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
