Position,"Track Name",Artist,URL
1,Sunrise,"Kenny Elrod",https://open.spotify.com/track/1W5StOzPxW32oXTlHspq2Q
2,"Times We Had",Barlito,https://open.spotify.com/track/0taGy8aBzOXCLdPwbPykpz
3,Kings,Kosine,https://open.spotify.com/track/34I7k03M8nh8HDlLcrHlVS
4,"Might Not Be OK (feat. Big K.R.I.T.)","Kenneth Whalum",https://open.spotify.com/track/3w4YszQwxhG5q1iYf4DMpR
5,"Fishy on Me","Dr. Sus",https://open.spotify.com/track/1k6GEdfONk9Fs6JgrC8aBN
6,"The Revolution Will Not Be Televised","Gil Scott-Heron",https://open.spotify.com/track/7kjg2NCn3Zx70m1DFHSSGO
7,"Kapernick Effect",JAG,https://open.spotify.com/track/1fg0MTdAaXlbn9HWqQAJBQ
8,"Niggers vs. The Police - Remastered Version","Richard Pryor",https://open.spotify.com/track/0c7566F2Aloxllc5ymgwWG
9,"Party Girl",StaySolidRocky,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
10,Stereotypes,"Black Violin",https://open.spotify.com/track/0Rn7Zvj1OIN9DsfxtCdYPh
11,"Figure It Out","Blu DeTiger",https://open.spotify.com/track/5G5qyRHlLmZgy915TBTCkB
12,#WIPEITDOWN,"BMW KENNY",https://open.spotify.com/track/2kefHjNepGePZG4WxH2Vh4
13,"Think About Things","Daði Freyr",https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
14,"U Will Know - Extended Version","B.M.U. (Black Men United)",https://open.spotify.com/track/5bM3IhiYoYSK9VjAux2px8
15,"Laxed – Siren Beat","Jawsh 685",https://open.spotify.com/track/3BJiF37kmX4HCfYSO7qBnQ
16,"Don't Shoot (feat. Rick Ross, 2 Chainz, Diddy, Fabolous, Wale, DJ Khaled, Swizz Beatz, Yo Gotti, Currensy, Problem, King Pharaoh & TGT)","The Game",https://open.spotify.com/track/53uF5QwHADVXKv383qXnXd
17,"Let Love Lead",Terrian,https://open.spotify.com/track/6ezWbOb22Pih3yFT0DTyUD
18,Sexy,JoeVille,https://open.spotify.com/track/2n0vHNx05rdQaTrs2R6Ty7
19,"Deep End Freestyle","Sleepy Hallow",https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
20,"Wake Up Everybody (feat. Teddy Pendergrass)","Harold Melvin & The Blue Notes",https://open.spotify.com/track/5kQ2ZEav7TgUoLSLrm7h8S
21,"Address It","LPB Poody",https://open.spotify.com/track/1FgPyHX7HruKDL4Tx4MeZB
22,"Судно (Борис Рижий)","Molchat Doma",https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
23,"Don't Die","Killer Mike",https://open.spotify.com/track/6SKP6d0DFOBemCvThbuqUj
24,"Cars That Go Boom",L'Trimm,https://open.spotify.com/track/2pFKuQp8QLsp9Hl3YXuaGo
25,GOOBA,6ix9ine,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
26,"ooh la la (feat. Greg Nice & DJ Premier)","Run The Jewels",https://open.spotify.com/track/5taqLrLouA4vCjM7ZQpEtW
27,"Fuck Tha Police",N.W.A.,https://open.spotify.com/track/5n8Aro6j1bEGIy7Tpo7FV7
28,50//50,Vantage,https://open.spotify.com/track/36lNDeaRf8F8aYaP0zaHpm
29,"Mood Ring","Britney Spears",https://open.spotify.com/track/7DrVreBabmXFrC1CNohSIe
30,"16 Shots","VIC MENSA",https://open.spotify.com/track/5YqYLur57vzjL0Ts8fk0G2
31,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
32,Control,"Zoe Wees",https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
33,"yankee and the brave (ep. 4)","Run The Jewels",https://open.spotify.com/track/1EjzcBTVLV7ATtdsQwyV31
34,"RNB (feat. Megan Thee Stallion)","Young Dolph",https://open.spotify.com/track/6aIARN0We3Rf0O2n20J8hp
35,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
36,Optimistic,"Sounds Of Blackness",https://open.spotify.com/track/7Mb7jOst43wPQELas93ARE
37,"Fight The Power","Public Enemy",https://open.spotify.com/track/1yo16b3u0lptm6Cs7lx4AD
38,"Say It Loud - I'm Black And I'm Proud - Pt. 1","James Brown",https://open.spotify.com/track/5h8ve1B7Gr3k4W0WXAgLxE
39,"IDK You Yet","Alexander 23",https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
40,"LEMONS - Demo",Brye,https://open.spotify.com/track/5ukAQcKEIJuzIbP55xp07x
41,Mariposa,"Peach Tree Rascals",https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
42,Lady,"Brett Young",https://open.spotify.com/track/3ySLzrN7950dpf1ncttONO
43,Revolution,"Kirk Franklin",https://open.spotify.com/track/4xm2HjtDAdCobewPoaImT7
44,"Black Is Beautiful",Chronixx,https://open.spotify.com/track/0hs6waDoAW5OjcVTrFNsmB
45,"This Is America","Childish Gambino",https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
46,"One Of Them Girls","Lee Brice",https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa
47,FDT,YG,https://open.spotify.com/track/6k0DJqW2v2e4809Z1zN0YU
48,"It's You (I've Been Looking for)","Lewis Brice",https://open.spotify.com/track/3CetlHFPPW1SF9mQB7fKti
49,"April 29, 1992 (Miami)",Sublime,https://open.spotify.com/track/6TiUowwluPjwIusdZthgYv
50,"Con Tus Besos","Eslabon Armado",https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
