Position,"Track Name",Artist,URL
1,"Put Your Records On","Ritt Momney",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
2,"No Wind Resistance!",Kinneret,https://open.spotify.com/track/78Vm1H6bT8WQyPNyx7HBhP
3,"M to the B","Millie B",https://open.spotify.com/track/1meosvrJFk4xXo1HwUIasC
4,"This Side of Paradise","Coyote Theory",https://open.spotify.com/track/3sgf2a905hjZ81tXYytY6i
5,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast",https://open.spotify.com/track/1e2ofLpE40cjEeMENP7pzv
6,"Onna Come Up","Lil Eazzyy",https://open.spotify.com/track/0s8QrhtXW1Av2tuLLerDjN
7,"Mad at Disney","salem ilese",https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
8,"Perfecta en Mis Ojos","Angel Perez",https://open.spotify.com/track/2an1crKGNWXdviPTzWyH0I
9,THICK,"DJ Chose",https://open.spotify.com/track/0YYNIGKgAk34vZkV2NySie
10,"You Got It",Vedo,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
11,"Lets Link",WhoHeem,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5
12,"Throat Baby (Go Baby)","BRS Kash",https://open.spotify.com/track/31iqpzg1ZXLLgq0L5iIwLe
13,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
14,F-150,"Robyn Ottolini",https://open.spotify.com/track/0JSxnF1JmC8LblMhrovm6K
15,Daisy,Ashnikko,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
16,"Whole Lotta Choppas","Sada Baby",https://open.spotify.com/track/6hLZzCS4E7AWo3PRBWy6az
17,"Mood (feat. iann dior)",24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
18,"Upside Down",JVKE,https://open.spotify.com/track/614OkajfRPH8V0ugNQnduP
19,"Jerusalema (feat. Nomcebo Zikode)","Master KG",https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
20,"King Of The Fall","The Weeknd",https://open.spotify.com/track/7o3Mcis1uKcYDuuJD1W0Rm
21,Michelle,"Sir Chloe",https://open.spotify.com/track/3sa1wUB8FAkoH95MGPGBWI
22,"my ex's best friend (with blackbear)","Machine Gun Kelly",https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
23,"Wolves (feat. Post Malone)","Big Sean",https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
24,"Se Te Nota (with Guaynaa)","Lele Pons",https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
25,"Funny Thing",Thundercat,https://open.spotify.com/track/1c5CllrZr45UBhWpIqM332
26,"Stuck In The Middle","Tai Verdes",https://open.spotify.com/track/4y3BUo2hp0MxylfbUaqRyJ
27,"Starting Over","Chris Stapleton",https://open.spotify.com/track/3TNSVsiFngfe68UJpMq1oS
28,"WAP (feat. Megan Thee Stallion)","Cardi B",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
29,"What You Know Bout Love","Pop Smoke",https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
30,Daylight,Joji,https://open.spotify.com/track/6Ed1q0X8oSKSm4IIhiQbYg
31,"Судно (Борис Рижий)","Molchat Doma",https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
32,"Pretty Boy","The Neighbourhood",https://open.spotify.com/track/7IL8PSVwLOJxqYne6azxQv
33,BOYFRIEND,HARDY,https://open.spotify.com/track/5M8ExcJIACOWCEgPfNZNn8
34,Dynamite,BTS,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
35,"This Is Halloween","The Citizens of Halloween",https://open.spotify.com/track/0yURuYmnz9tl4K04e5Y6aQ
36,"concert for aliens","Machine Gun Kelly",https://open.spotify.com/track/7os53rdrgA0OU6xC5xJruX
37,Overwhelmed,"Royal & the Serpent",https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y
38,Sofia,Clairo,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
39,"GIVE HEAVEN SOME HELL",HARDY,https://open.spotify.com/track/2bVeUlOC5JjTpkQXuUUoYm
40,"Relación - Remix",Sech,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
41,"Head & Heart (feat. MNEK)","Joel Corry",https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
42,"24 (feat. Lil Baby)","Money Man",https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
43,"Monster Mash","Bobby ""Boris"" Pickett",https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC
44,Ashes,Stellar,https://open.spotify.com/track/3Pj6u2KTgepyyidp5xfbHp
45,Heather,"Conan Gray",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
46,"Pegao / Me Miro y La Mire (TikTok Hit)",Omega,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk
47,Promises,"Maverick City Music",https://open.spotify.com/track/0aZFEiDKLK2B4gzPaGCZVm
48,"Dreams - 2004 Remaster","Fleetwood Mac",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
49,"bloody valentine","Machine Gun Kelly",https://open.spotify.com/track/6mADjHs6FXdroPzEGW6KVJ
50,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
