Position,"Track Name",Artist,URL
1,Home,"Edith Whiskers",https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR
2,"Gdzie jest biały węgorz ? (Zejście)",Cypis,https://open.spotify.com/track/4fNbS43X6yt4iWxLgRqwKa
3,"Touch You",遠野高志,https://open.spotify.com/track/6qWEpnyU43Bcrx3vfbGuVm
4,"Oh No",Kreepa,https://open.spotify.com/track/4qBMiRsJjtm1WR4KyAQqrX
5,DRUGS,"Tai Verdes",https://open.spotify.com/track/0ooz46SAYMJsdOPnwW4nKK
6,"Adderall (Corvette Corvette)","Popp Hunna",https://open.spotify.com/track/3aAmQOxRPeKDL0HMWFA5qn
7,Quicksand,Morray,https://open.spotify.com/track/33HO2V42Tc6xE0SbCg6vBj
8,"Jenny (I Wanna Ruin Our Friendship)","Studio Killers",https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv
9,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
10,"Dancing in My Room",347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX
11,Rät,"Penelope Scott",https://open.spotify.com/track/25z6kpmIwkCUqk2IORrJ5v
12,"Die Very Rough","Mario Judah",https://open.spotify.com/track/3brXaWuPsVScvYQKUh3Ijc
13,"Line Without a Hook","Ricky Montgomery",https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR
14,"The Thanksgiving Song","Adam Sandler",https://open.spotify.com/track/10zEjN1uWiYKSLo01BGlJx
15,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
16,DÁKITI,"Bad Bunny",https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
17,"Alice's Restaurant Massacree","Arlo Guthrie",https://open.spotify.com/track/4OjKHySJHstsImlUW3qfml
18,"Mayonaka no Door / Stay With Me","Miki Matsubara",https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA
19,"ICE (feat. MORGENSHTERN)",MORGENSHTERN,https://open.spotify.com/track/2E5NGLtMqDmeijWcntP8Ca
20,Goosebumps,HVME,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
21,"Deep End - SIDEPIECE Remix","John Summit",https://open.spotify.com/track/5WNa0eaGNwQ1ZXTHVlULpd
22,Candy,"Robbie Williams",https://open.spotify.com/track/5NlFXQ0si6U87gXs6hq81B
23,34+35,"Ariana Grande",https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
24,pov,"Ariana Grande",https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
25,"Under My Skin","Nate Smith",https://open.spotify.com/track/7G6eOSluX80fOpWD1ERuyF
26,"Astronomia - Never Go Home","Tony Igy",https://open.spotify.com/track/5WYB4aZkflwjAApBoDCYkz
27,"Paradise (feat. Dermot Kennedy)",MEDUZA,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
28,"Just the Two of Us (feat. Bill Withers)","Grover Washington, Jr.",https://open.spotify.com/track/1ko2lVN0vKGUl9zrU0qSlT
29,"Love Me Later","Natasha Mosley",https://open.spotify.com/track/2XcXeVg89HLC4n4GO1hai6
30,"THICK (feat. Megan Thee Stallion) - Remix","DJ Chose",https://open.spotify.com/track/52ySvuxscDGsXUVsci1Kpa
31,moment,"Vierre Cloud",https://open.spotify.com/track/2JKIYl8KaAMzOR1dIzEO5f
32,"Trap Anthem","MC Virgins",https://open.spotify.com/track/0CJgUQ8UemK2htS73Ye5U8
33,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
34,"No Eres La Oficial","David Santos",https://open.spotify.com/track/7LYWPZL216dyiN02mjefro
35,"Astronaut In The Ocean","Masked Wolf",https://open.spotify.com/track/0jdso14vaFnpRazMLEZovF
36,"Dirt Road","Kidd G",https://open.spotify.com/track/3azaE9S4YBYOuKmZu2TZrV
37,"SO DONE","The Kid LAROI",https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
38,"Cigarette Ahegao","Penelope Scott",https://open.spotify.com/track/6UYJYgY8VRo6mKrhgTe1CF
39,"Don't Worry (Clappers)","Slimelife Shawty",https://open.spotify.com/track/5LRKPn8fgSZT5e4YHDWng3
40,"Achilles Come Down","Gang of Youths",https://open.spotify.com/track/22TntnVO3lQNDR5nsvxGRs
41,"HIT EM WHERE IT HURTS","PawPaw Rod",https://open.spotify.com/track/63e35wfL6GMUp0boIvNBhw
42,Jealous,Eyedress,https://open.spotify.com/track/5KbTBSGUvgDg75gIVhUaAW
43,"Deep End",Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
44,BOO!,Championxiii,https://open.spotify.com/track/1eDyjPYw65g3wvQ7xJLF5c
45,"Fire for You",Cannons,https://open.spotify.com/track/4o0LyB69tylqDG6eTGhmig
46,"Forever After All","Luke Combs",https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
47,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js
48,"Never the 1",ROSIE,https://open.spotify.com/track/6xyOZrXp6UGOFa30jewqIV
49,"LEFT RIGHT",Bktherula,https://open.spotify.com/track/6hO0b9LAggdysS9RIn8VxH
50,MORE,K/DA,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
