Position,"Track Name",Artist,URL
1,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
2,LMK,"Lil Xxel",https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX
3,"Rockstar Shit",BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII
4,"Con Tus Besos","Eslabon Armado",https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
5,"Don't Rush (feat. Headie One)","Young T & Bugsey",https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
6,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
7,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
8,"LEMONS - Demo",Brye,https://open.spotify.com/track/5ukAQcKEIJuzIbP55xp07x
9,Yoga,645AR,https://open.spotify.com/track/2DiybJZJGXyV1UYmngo3eq
10,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
11,"Still Softish","Josh Richards",https://open.spotify.com/track/2twKCCzVkqTr7MKEbv3tcj
12,"(i hope you) miss me","Joseph Black",https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd
13,"Deep End Freestyle","Sleepy Hallow",https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
14,XS,"Rina Sawayama",https://open.spotify.com/track/3OK3uq0udXEDfEo7bvpNHW
15,"Play Date","Melanie Martinez",https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
16,"death bed (coffee for your head)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
17,"After Party","Don Toliver",https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
18,"Breaking Me",Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
19,Tuff,"Jaah SLT",https://open.spotify.com/track/206FddKOYYxN6k2gCKUsFg
20,"Toosie Slide",Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
21,"The Blessing - Live","Kari Jobe",https://open.spotify.com/track/2elEVvWjPZltkotzcCwKvM
22,"Why Is Everything Chrome (Lean Swag Rock Wit It)","King Critical",https://open.spotify.com/track/25rk4fQl2sTESHcQaChLMr
23,"Interior Crocodile Alligator",Headass,https://open.spotify.com/track/6RkofVXZil0UfwhAt7zP5L
24,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
25,"I Like Him","Princess Nokia",https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H
26,"I'm Yer Dad",GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
27,"Outta There",Moe,https://open.spotify.com/track/1i0aEIsCWwsmN5pn0oatfN
28,Surrender,"Natalie Taylor",https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
29,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
30,Josslyn,"Olivia O'Brien",https://open.spotify.com/track/0UhKDHeZw2kHOz9HiRNFBH
31,"Stella Brown","Jelani Aryeh",https://open.spotify.com/track/4gwltSjdrzKtKz9dlk2Wja
32,"Bored In The House",Tyga,https://open.spotify.com/track/5OxveXfvga2t0se21d96Ow
33,"just a boy","Alaina Castillo",https://open.spotify.com/track/2fAeROYFSbWdvML6rbnCar
34,"QUARANTINE CLEAN",Turbo,https://open.spotify.com/track/1EOcezY4qMN1ScTRJdTrC0
35,Comatose,jxdn,https://open.spotify.com/track/1FIv5SzIBWmCF5Xmt8N6BD
36,"Little Things (with Quinn XCII & Chelsea Cutler)","Louis The Child",https://open.spotify.com/track/1OeEpViPwVi1FfdNkOoIci
37,"Sunday Best",Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
38,"Cool Off","Missy Elliott",https://open.spotify.com/track/20I5tUtRqw1rBCawim6wo2
39,"Por Tu Culpa","Porte Diferente",https://open.spotify.com/track/72jvp2nP4zstRmFdhyWgGu
40,"COVER GIRL",BIA,https://open.spotify.com/track/6Fr7f5U4n2Ip5QKNy6IJOf
41,"They Call Me Tiago (Her Name Is Margo)",Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
42,"Common Sense","Joshua Bassett",https://open.spotify.com/track/6XoOA62cqX4CFtfidTIxbj
43,"Be A Light","Thomas Rhett",https://open.spotify.com/track/5o6dFqafETxZNqUFt9ZqAC
44,Mariposa,"Peach Tree Rascals",https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
45,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
46,Selfish,"Madison Beer",https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
47,"More Than Enough","Alina Baraz",https://open.spotify.com/track/1tNK6PDCrJLEa2AQBCEfjP
48,PTSD,"G Herbo",https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
49,"Blueberry Faygo","Lil Mosey",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
50,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
